"HAULJOIN","REGION","STRATUM2","YEAR","MONTH","DAY","VESSEL","CRUISE","HAUL","GEAR_TEMP","SURFACE_TEMP","STATIONID2","RLAT","RLONG","STRATUM","STATIONID","RLAT_RACEBASE","RLONG_RACEBASE","CRUISE_TYPE","ECOPATH_PP"
10999241,"BS",90,1987,7,23,37,198701,185,0.9,9,"U-29",61.66,-176.46,90,"U-29",61.66433,-176.45967,"Race_Groundfish","NA"
10999243,"BS",90,1987,7,24,37,198701,187,1.5,9.4,"S-29",61,-176.28,90,"S-29",61.00233,-176.27783,"Race_Groundfish","NA"
10999245,"BS",90,1987,7,24,37,198701,189,1,9.3,"S-31",61,-177.63,90,"S-31",60.99783,-177.62717,"Race_Groundfish","NA"
10999247,"BS",61,1987,7,25,37,198701,192,1.2,8.9,"R-32",60.67,-178.17,61,"R-32",60.6665,-178.17167,"Race_Groundfish","OuterNW"
10999248,"BS",61,1987,7,25,37,198701,193,0.9,9.1,"R-31",60.67,-177.5,61,"R-31",60.66683,-177.496,"Race_Groundfish","OuterNW"
11001218,"BS",10,1990,6,4,37,199001,4,,5,"G-15",57.01,-159.1,10,"G-15",57.0115,-159.099,"Race_Groundfish","InnerSE"
11000778,"BS",10,1990,6,9,37,199001,22,4.2,4.3,"L-09",58.64,-162.67,10,"L-09",58.6385,-162.66633,"Race_Groundfish","InnerSE"
11001324,"BS",10,1991,6,7,78,199101,4,4.8,5.2,"J-16",58.01,-158.31,10,"J-16",58.00983,-158.313,"Race_Groundfish","InnerSE"
10999914,"BS",20,1988,6,22,37,198801,73,4.5,4.6,"N-03",59.33,-166.56,20,"N-03",59.33083,-166.56417,"Race_Groundfish","InnerNW"
11001625,"BS",50,1990,6,22,37,199001,58,4.4,6.5,"A-05",55,-165.11,50,"A-05",55.0045,-165.10967,"Race_Groundfish","OuterSE"
11001636,"BS",31,1990,6,27,37,199001,69,1.9,5.6,"J-03",57.99,-166.53,31,"J-03",57.99,-166.52917,"Race_Groundfish","MiddleSE"
11000265,"BS",10,1989,6,15,37,198901,46,,7.6,"N-07",59.32,-163.65,,"",59.31517,-163.6495,"Race_Groundfish","InnerSE"
11000268,"BS",10,1989,6,17,37,198901,49,,4.8,"L-06",58.64,-164.59,10,"L-06",58.6435,-164.58967,"Race_Groundfish","InnerSE"
11000269,"BS",10,1989,6,17,37,198901,50,2.5,5.2,"K-06",58.35,-164.63,10,"K-06",58.34783,-164.63267,"Race_Groundfish","InnerSE"
11000277,"BS",31,1989,6,18,37,198901,58,1.9,,"C-06",55.7,-164.56,31,"C-06",55.6975,-164.5555,"Race_Groundfish","MiddleSE"
11000279,"BS",31,1989,6,21,37,198901,60,5.3,6.6,"Z-05",54.71,-165.13,31,"Z-05",54.70967,-165.12833,"Race_Groundfish","MiddleSE"
10999920,"BS",70,1991,7,6,37,199101,71,8.4,8.8,"",60.65,-166.65,,"",60.6485,-166.6455,"Race_Groundfish","NA"
11000669,"BS",10,1992,6,14,37,199201,28,4,4.5,"K-09",58.35,-162.72,10,"K-09",58.34567,-162.72017,"Race_Groundfish","InnerSE"
11000679,"BS",10,1992,6,17,37,199201,39,2.9,3.8,"L-06",58.66,-164.65,10,"L-06",58.65733,-164.6525,"Race_Groundfish","InnerSE"
11000682,"BS",31,1992,6,17,37,199201,43,0.2,5.8,"H-06",57.35,-164.62,31,"H-06",57.34617,-164.61983,"Race_Groundfish","MiddleSE"
10999252,"BS",61,1987,7,27,37,198701,197,2,9.8,"Q-29",60.33,-176.05,61,"Q-29",60.3315,-176.05283,"Race_Groundfish","OuterNW"
11003227,"BS",61,1985,7,18,60,198501,62,1.2,7.8,"N-29",59.33,-175.76,61,"N-29",59.33367,-175.76483,"Race_Groundfish","OuterNW"
11003235,"BS",61,1985,7,19,60,198501,70,1,8.1,"Q-30",60.33,-176.73,61,"Q-30",60.32833,-176.73033,"Race_Groundfish","OuterNW"
11001388,"BS",61,1985,7,20,60,198501,72,0.9,7.5,"R-31",60.66,-177.52,61,"R-31",60.66417,-177.52483,"Race_Groundfish","OuterNW"
11003237,"BS",61,1985,7,20,60,198501,73,2.1,7.4,"R-32",60.67,-178.2,61,"R-32",60.66567,-178.19617,"Race_Groundfish","OuterNW"
11003246,"BS",31,1985,7,28,60,198501,82,4.1,9.7,"D-04",55.99,-165.79,31,"D-04",55.993,-165.78533,"Race_Groundfish","MiddleSE"
11000452,"BS",20,1992,7,6,37,199201,95,4.1,4.9,"L-01",58.66,-167.87,20,"L-01",58.65517,-167.86667,"Race_Groundfish","InnerNW"
11001589,"BS",50,1984,7,15,37,198401,125,3.9,6.6,"E-21",56.34,-170.07,50,"E-21",56.344,-170.0665,"Race_Groundfish","OuterSE"
11001745,"BS",31,1987,6,3,37,198701,18,4,5.1,"",56.49,-160.43,,"",56.49367,-160.43167,"Race_Groundfish","MiddleSE"
11001747,"BS",10,1987,6,4,37,198701,22,3.6,4.7,"G-14",56.99,-159.71,10,"G-14",56.99183,-159.7065,"Race_Groundfish","InnerSE"
11001259,"BS",10,1987,6,5,37,198701,29,3.5,6.2,"J-12",58.01,-160.83,10,"J-12",58.00917,-160.8305,"Race_Groundfish","InnerSE"
11001261,"BS",31,1987,6,6,37,198701,32,3.5,5.1,"G-12",57,-160.91,31,"G-12",57.00133,-160.90983,"Race_Groundfish","MiddleSE"
11001262,"BS",31,1987,6,6,37,198701,33,3.6,5.4,"F-12",56.68,-160.99,31,"F-12",56.67717,-160.99283,"Race_Groundfish","MiddleSE"
10999255,"BS",61,1987,7,28,37,198701,200,1.6,9.1,"P-31",60,-177.19,61,"P-31",59.99817,-177.19083,"Race_Groundfish","OuterNW"
10999371,"BS",10,1988,6,4,37,198801,3,4.5,5.7,"J-16",58,-158.33,10,"J-16",58.00267,-158.3265,"Race_Groundfish","InnerSE"
10999372,"BS",10,1988,6,4,37,198801,4,3.2,7.2,"J-15",58,-158.95,10,"J-15",58.003,-158.94633,"Race_Groundfish","InnerSE"
11001331,"BS",10,1991,6,9,78,199101,11,3.4,3.8,"I-14",57.65,-159.64,10,"I-14",57.65467,-159.63683,"Race_Groundfish","InnerSE"
11001447,"BS",31,1991,6,11,78,199101,18,3.5,4,"H-13",57.38,-160.2,31,"H-13",57.38167,-160.20033,"Race_Groundfish","MiddleSE"
11001450,"BS",10,1991,6,12,78,199101,21,5,5.3,"E-12",56.27,-160.82,10,"E-12",56.27367,-160.81867,"Race_Groundfish","InnerSE"
11001459,"BS",10,1991,6,14,78,199101,30,3.7,3.9,"I-11",57.69,-161.41,10,"I-11",57.69183,-161.40683,"Race_Groundfish","InnerSE"
11000473,"BS",42,1992,7,11,37,199201,116,1.7,6.5,"IH2221",57.49,-170.59,42,"IH2221",57.48967,-170.58817,"Race_Groundfish","MiddleNW"
11000955,"BS",41,1992,7,14,37,199201,132,-0.2,7.3,"L-23",58.68,-171.72,41,"L-23",58.676,-171.7195,"Race_Groundfish","MiddleNW"
10999594,"BS",10,1987,6,8,37,198701,43,3,3.2,"K-10",58.3,-162.09,10,"K-10",58.302,-162.09033,"Race_Groundfish","InnerSE"
11015137,"BS",31,1989,6,23,37,198901,70,1.7,6.1,"H-04",57.31,-165.86,31,"H-04",57.31417,-165.856,"Race_Groundfish","MiddleSE"
11000290,"BS",10,1989,6,24,37,198901,73,3,6,"K-04",58.32,-165.92,10,"K-04",58.31933,-165.9175,"Race_Groundfish","InnerSE"
11000414,"BS",31,1989,6,30,37,198901,85,3.5,6.5,"H-02",57.32,-167.14,31,"H-02",57.31817,-167.14033,"Race_Groundfish","MiddleSE"
11000420,"BS",20,1989,7,1,37,198901,91,5.7,5.9,"N-02",59.34,-167.29,20,"N-02",59.33583,-167.2935,"Race_Groundfish","InnerNW"
10999942,"BS",20,1991,7,14,37,199101,98,2.8,8.4,"N-19",59.32,-169.25,20,"N-19",59.321,-169.25217,"Race_Groundfish","InnerNW"
10999944,"BS",20,1991,7,14,37,199101,100,,8.6,"P-19",59.99,-169.33,20,"P-19",59.99,-169.33267,"Race_Groundfish","InnerNW"
11001311,"BS",43,1990,7,12,78,199001,144,-0.6,8.7,"P-24",60,-172.67,43,"P-24",59.99733,-172.66817,"Race_Groundfish","MiddleNW"
11001312,"BS",43,1990,7,13,78,199001,145,-0.9,8.5,"PO2524",59.8,-172.86,43,"PO2524",59.7995,-172.85867,"Race_Groundfish","MiddleNW"
11007302,"BS",41,1985,6,24,57,198501,24,3.8,5.3,"J-23",57.93,-171.58,2,"",57.93283,-171.58417,"Race_Hydro","MiddleNW"
11003362,"BS",50,1985,8,3,60,198501,107,2.8,9,"F-18",56.66,-168.23,50,"F-18",56.66167,-168.225,"Race_Groundfish","OuterSE"
11003367,"BS",42,1985,8,4,60,198501,112,2.2,8.8,"IH1918",57.5,-168.75,42,"IH1918",57.50117,-168.751,"Race_Groundfish","MiddleNW"
11003373,"BS",42,1985,8,8,60,198501,118,,,"HG2120",57.17,-169.91,42,"HG2120",57.16517,-169.90983,"Race_Groundfish","MiddleNW"
11000033,"BS",50,1988,6,26,37,198801,78,3.4,7,"D-02",55.99,-167,50,"D-02",55.99383,-167.00133,"Race_Groundfish","OuterSE"
11000038,"BS",31,1988,6,27,37,198801,83,0.4,5.8,"I-02",57.66,-167.13,31,"I-02",57.65717,-167.13217,"Race_Groundfish","MiddleSE"
11000046,"BS",20,1988,6,29,37,198801,91,3.6,5.2,"Q-18",60.32,-168.67,20,"Q-18",60.32067,-168.671,"Race_Groundfish","InnerNW"
11001276,"BS",50,1990,7,1,37,199001,90,3.6,7.3,"D-18",56.01,-168.2,50,"D-18",56.00517,-168.20233,"Race_Groundfish","OuterSE"
11001287,"BS",41,1990,7,3,37,199001,102,0.7,6.6,"K-19",58.32,-169.12,41,"K-19",58.3195,-169.121,"Race_Groundfish","MiddleNW"
11000467,"BS",50,1992,7,9,37,199201,110,3,7,"E-21",56.33,-170.07,50,"E-21",56.32867,-170.06733,"Race_Groundfish","OuterSE"
10999951,"BS",41,1991,7,17,37,199101,108,-0.5,8.8,"P-22",60,-171.29,41,"P-22",60.00417,-171.2895,"Race_Groundfish","MiddleNW"
10999094,"BS",10,1987,6,13,37,198701,51,3.3,3.8,"I-08",57.68,-163.37,10,"I-08",57.67933,-163.37317,"Race_Groundfish","InnerSE"
11015142,"BS",31,1987,6,14,37,198701,56,3.9,6.7,"D-08",56.01,-163.4,31,"D-08",56.013,-163.399,"Race_Groundfish","MiddleSE"
10999101,"BS",31,1987,6,15,37,198701,59,5.2,6.4,"B-06",55.34,-164.56,31,"B-06",55.3365,-164.561,"Race_Groundfish","MiddleSE"
11002648,"BS",43,1986,7,16,57,198602,168,-0.4,6.5,"P-26",60,-173.95,43,"P-26",59.99667,-173.95483,"Race_Groundfish","MiddleNW"
11002651,"BS",61,1986,7,17,57,198602,173,2.3,8.2,"M-27",59,-174.38,61,"M-27",58.99967,-174.38133,"Race_Groundfish","OuterNW"
11002653,"BS",61,1986,7,23,57,198602,177,3.7,8.2,"F-25",56.64,-172.5,61,"F-25",56.64233,-172.50083,"Race_Groundfish","OuterNW"
11001387,"BS",61,1986,7,24,57,198602,182,3,8,"I-25",57.66,-172.71,61,"I-25",57.663,-172.712,"Race_Groundfish","OuterNW"
11003110,"BS",31,1989,6,30,78,198901,90,3.8,7.1,"I-01",57.68,-167.76,31,"I-01",57.68283,-167.755,"Race_Groundfish","MiddleSE"
11003118,"BS",20,1989,7,2,78,198901,98,4,6,"Q-19",60.31,-169.33,20,"Q-19",60.312,-169.33383,"Race_Groundfish","InnerNW"
11003119,"BS",20,1989,7,2,78,198901,99,3.2,5.1,"P-19",60.01,-169.31,20,"P-19",60.01017,-169.31383,"Race_Groundfish","InnerNW"
11003122,"BS",41,1989,7,3,78,198901,102,3.5,6.2,"M-19",59.02,-169.17,41,"M-19",59.0205,-169.16517,"Race_Groundfish","MiddleNW"
11003123,"BS",41,1989,7,3,78,198901,103,3.3,6.8,"L-19",58.68,-169.16,41,"L-19",58.68267,-169.16183,"Race_Groundfish","MiddleNW"
11001467,"BS",10,1991,6,18,78,199101,41,5.3,5.5,"L-09",58.6,-162.72,10,"L-09",58.60083,-162.71883,"Race_Groundfish","InnerSE"
11001951,"BS",31,1991,6,21,78,199101,55,,6,"E-08",56.37,-163.39,31,"E-08",56.37267,-163.394,"Race_Groundfish","MiddleSE"
11000061,"BS",42,1988,7,6,37,198801,119,0.9,7.4,"J-20",57.99,-169.7,42,"J-20",57.99133,-169.69633,"Race_Groundfish","MiddleNW"
10999478,"BS",42,1990,7,6,37,199001,119,1.9,9.8,"IH2221",57.52,-170.55,42,"IH2221",57.52033,-170.5545,"Race_Groundfish","MiddleNW"
10999479,"BS",42,1990,7,7,37,199001,120,4.9,8,"H-21",57.38,-170.22,42,"H-21",57.38133,-170.2165,"Race_Groundfish","MiddleNW"
10999483,"BS",42,1990,7,8,37,199001,124,3.5,7,"F-21",56.68,-170.17,42,"F-21",56.67767,-170.1725,"Race_Groundfish","MiddleNW"
10999484,"BS",50,1990,7,8,37,199001,125,3.6,8.8,"E-21",56.36,-170.07,50,"E-21",56.35783,-170.06783,"Race_Groundfish","OuterSE"
10999493,"BS",41,1990,7,10,37,199001,134,-1,8.6,"M-23",59,-171.78,41,"M-23",58.99533,-171.77533,"Race_Groundfish","MiddleNW"
11015146,"BS",42,1989,7,7,37,198901,121,3,7.3,"JI2120",57.81,-170,42,"JI2120",57.81383,-169.99683,"Race_Groundfish","MiddleNW"
11000076,"BS",41,1991,7,19,37,199101,118,0.2,8.8,"K-21",58.34,-170.41,41,"K-21",58.336,-170.4125,"Race_Groundfish","MiddleNW"
11000077,"BS",42,1991,7,19,37,199101,119,0.8,8.9,"J-21",58.02,-170.33,42,"J-21",58.017,-170.32633,"Race_Groundfish","MiddleNW"
11000080,"BS",42,1991,7,20,37,199101,123,3,9,"IH2221",57.51,-170.6,42,"IH2221",57.51083,-170.5975,"Race_Groundfish","MiddleNW"
11003304,"BS",90,1991,8,11,84,199101,52,0.6,10.6,"T-30",61.28,-177.4,,"",61.27983,-177.39833,"Race_Hydro","NA"
11007314,"BS",90,1985,7,10,57,198501,51,0.5,5.2,"T-30",61.44,-177.25,102,"",61.44483,-177.25233,"Race_Hydro","NA"
11003378,"BS",50,1985,8,9,60,198501,125,3.7,8,"E-20",56.37,-169.45,50,"E-20",56.36883,-169.44967,"Race_Groundfish","OuterSE"
11002933,"BS",41,1985,8,12,60,198501,137,2.6,9.3,"J-23",58,-171.59,41,"J-23",58.00233,-171.59083,"Race_Groundfish","MiddleNW"
11002936,"BS",61,1985,8,13,60,198501,140,2.6,9,"J-26",57.99,-173.49,61,"J-26",57.99083,-173.48883,"Race_Groundfish","OuterNW"
11000088,"BS",42,1991,7,22,37,199101,134,5.4,5.9,"HG2221",57.1,-170.45,42,"HG2221",57.10217,-170.45417,"Race_Groundfish","MiddleNW"
11001590,"BS",10,1985,6,8,37,198501,1,4.3,4.4,"H-16",57.31,-158.48,10,"H-16",57.3075,-158.48283,"Race_Groundfish","InnerSE"
11002794,"BS",61,1986,7,28,57,198602,203,2,7.5,"O-29",59.67,-175.86,61,"O-29",59.67267,-175.85883,"Race_Groundfish","OuterNW"
11002797,"BS",61,1986,7,29,57,198602,206,2.3,8,"L-29",58.67,-175.56,61,"L-29",58.66617,-175.55583,"Race_Groundfish","OuterNW"
11002802,"BS",61,1986,7,30,57,198602,211,1.4,7.9,"P-30",59.98,-176.71,61,"P-30",59.97783,-176.70633,"Race_Groundfish","OuterNW"
11001337,"BS",32,1992,7,5,87,199201,78,0,7.3,"GF1918",56.82,-168.58,32,"GF1918",56.82333,-168.58333,"Race_Groundfish","MiddleSE"
11001902,"BS",31,1993,6,19,88,199301,69,3.3,7.5,"E-03",56.35,-166.41,31,"E-03",56.35067,-166.41133,"Race_Groundfish","MiddleSE"
11005478,"BS",50,1993,6,24,88,199301,76,,8.8,"C-01",55.66,-167.59,50,"C-01",55.6595,-167.58717,"Race_Groundfish","OuterSE"
11003510,"BS",20,1992,6,28,87,199201,58,5,5.8,"M-04",58.99,-165.94,20,"M-04",58.99133,-165.9355,"Race_Groundfish","InnerNW"
11003511,"BS",20,1992,6,28,87,199201,59,5.5,6.3,"N-04",59.33,-165.95,20,"N-04",59.32533,-165.95133,"Race_Groundfish","InnerNW"
11001339,"BS",42,1992,7,6,87,199201,80,0.1,6.5,"IH1918",57.49,-168.73,42,"IH1918",57.49267,-168.73067,"Race_Groundfish","MiddleNW"
11001341,"BS",42,1992,7,6,87,199201,82,0.2,,"J-18",57.99,-168.42,42,"J-18",57.99233,-168.4235,"Race_Groundfish","MiddleNW"
11003910,"BS",41,1993,7,19,89,199301,156,0.5,7.3,"R-26",60.66,-174.1,41,"R-26",60.6635,-174.10367,"Race_Groundfish","MiddleNW"
11005474,"BS",61,1993,7,23,89,199301,174,,9.4,"P-28",59.99,-175.26,61,"P-28",59.98683,-175.258,"Race_Groundfish","OuterNW"
11003528,"BS",61,1993,7,23,89,199301,176,1.6,9.4,"R-28",60.64,-175.46,61,"R-28",60.64,-175.45683,"Race_Groundfish","OuterNW"
11003464,"BS",31,1990,6,26,78,199001,66,,7,"H-04",57.35,-165.83,31,"H-04",57.34633,-165.8275,"Race_Groundfish","MiddleSE"
11003474,"BS",20,1990,6,28,78,199001,76,4.8,5.2,"N-02",59.36,-167.25,20,"N-02",59.35733,-167.2515,"Race_Groundfish","InnerNW"
11003477,"BS",20,1990,6,29,78,199001,79,3.2,4.8,"K-02",58.34,-167.18,20,"K-02",58.33867,-167.178,"Race_Groundfish","InnerNW"
11003479,"BS",31,1990,6,29,78,199001,81,1.9,6.8,"I-02",57.69,-167.12,31,"I-02",57.687,-167.12133,"Race_Groundfish","MiddleSE"
11003481,"BS",31,1990,6,30,78,199001,83,2.5,7.6,"G-02",56.98,-167.09,31,"G-02",56.97733,-167.09183,"Race_Groundfish","MiddleSE"
11001355,"BS",50,1992,7,9,87,199201,96,3.8,7.3,"E-20",56.35,-169.51,50,"E-20",56.3495,-169.5055,"Race_Groundfish","OuterSE"
11001365,"BS",41,1992,7,12,87,199201,106,-1.5,6.1,"N-22",59.33,-171.18,41,"N-22",59.33367,-171.17633,"Race_Groundfish","MiddleNW"
11003532,"BS",20,1993,6,28,88,199301,92,3.6,5.3,"P-19",60.01,-169.35,20,"P-19",60.01067,-169.34783,"Race_Groundfish","InnerNW"
11002024,"BS",42,1993,6,30,88,199301,103,3.1,6.9,"HG2019",57.18,-169.29,42,"HG2019",57.1775,-169.29367,"Race_Groundfish","MiddleNW"
11003776,"BS",32,1993,7,2,88,199301,105,,7,"GF2019",56.84,-169.29,32,"GF2019",56.83867,-169.2885,"Race_Groundfish","MiddleSE"
11002028,"BS",42,1993,7,3,88,199301,112,3.5,8.4,"GF2221",56.82,-170.49,42,"GF2221",56.82333,-170.48667,"Race_Groundfish","MiddleNW"
11003330,"BS",42,1993,7,3,88,199301,113,4.8,6.1,"G-21",57,-170.2,42,"G-21",56.99633,-170.20133,"Race_Groundfish","MiddleNW"
11002029,"BS",42,1993,7,4,88,199301,119,3.1,7.9,"IH2221",57.49,-170.58,42,"IH2221",57.48683,-170.57817,"Race_Groundfish","MiddleNW"
11003332,"BS",42,1993,7,4,88,199301,120,2.8,8.3,"JI2221",57.82,-170.63,42,"JI2221",57.8165,-170.63167,"Race_Groundfish","MiddleNW"
11002311,"BS",32,1986,7,1,57,198602,100,2.2,7.1,"F-19",56.66,-168.9,32,"F-19",56.6625,-168.901,"Race_Groundfish","MiddleSE"
11002322,"BS",41,1986,7,3,57,198602,111,1.7,3.2,"M-19",58.98,-169.19,41,"M-19",58.975,-169.1855,"Race_Groundfish","MiddleNW"
11001756,"BS",41,1986,7,5,57,198602,120,-1.1,5.1,"M-21",59.02,-170.49,41,"M-21",59.016,-170.485,"Race_Groundfish","MiddleNW"
11001762,"BS",42,1986,7,6,57,198602,127,3.3,6.9,"H-21",57.35,-170.24,42,"H-21",57.34633,-170.23917,"Race_Groundfish","MiddleNW"
11001477,"BS",41,1992,7,13,87,199201,109,-1.5,6.8,"Q-22",60.33,-171.36,41,"Q-22",60.32533,-171.35817,"Race_Groundfish","MiddleNW"
11001479,"BS",43,1992,7,13,87,199201,111,1.2,5.6,"QP2423",60.16,-172.35,43,"QP2423",60.16433,-172.34883,"Race_Groundfish","MiddleNW"
11001483,"BS",43,1992,7,14,87,199201,115,-1.4,6.7,"O-24",59.68,-172.58,43,"O-24",59.67717,-172.5755,"Race_Groundfish","MiddleNW"
11001484,"BS",43,1992,7,14,87,199201,116,-1.3,6.7,"ON2524",59.5,-172.88,43,"ON2524",59.50033,-172.88217,"Race_Groundfish","MiddleNW"
11001485,"BS",43,1992,7,14,87,199201,117,-1.1,7.5,"N-24",59.34,-172.5,43,"N-24",59.336,-172.50133,"Race_Groundfish","MiddleNW"
11001487,"BS",61,1992,7,20,87,199201,119,,7.6,"F-23",56.66,-171.35,61,"F-23",56.66417,-171.35267,"Race_Groundfish","OuterNW"
11004563,"BS",61,1993,7,25,89,199301,186,1.6,9.4,"O-30",59.69,-176.55,61,"O-30",59.68633,-176.5525,"Race_Groundfish","OuterNW"
11005476,"BS",61,1993,7,25,89,199301,187,2,9.4,"N-30",59.35,-176.33,61,"N-30",59.35417,-176.334,"Race_Groundfish","OuterNW"
11003490,"BS",32,1990,7,2,78,199001,93,2.7,7.9,"GF1918",56.84,-168.62,32,"GF1918",56.83733,-168.617,"Race_Groundfish","MiddleSE"
11003600,"BS",32,1990,7,2,78,199001,96,3.7,8.3,"H-18",57.34,-168.41,32,"H-18",57.3415,-168.40717,"Race_Groundfish","MiddleSE"
11003602,"BS",42,1990,7,3,78,199001,98,2.4,7.8,"I-18",57.69,-168.41,42,"I-18",57.6915,-168.40917,"Race_Groundfish","MiddleNW"
11001492,"BS",41,1992,7,21,87,199201,125,1.6,8,"K-23",58.32,-171.65,41,"K-23",58.32433,-171.64933,"Race_Groundfish","MiddleNW"
11001495,"BS",61,1992,7,22,87,199201,128,,8.3,"I-24",57.67,-172.17,61,"I-24",57.67033,-172.17083,"Race_Groundfish","OuterNW"
11003171,"BS",31,1991,6,30,84,199101,1,1.3,7.5,"C-08",55.82,-163.41,,"",55.82333,-163.405,"Race_Hydro","MiddleSE"
11001891,"BS",43,1986,7,10,57,198602,141,-1.1,6.8,"N-23",59.33,-171.83,43,"N-23",59.3265,-171.82783,"Race_Groundfish","MiddleNW"
11001892,"BS",43,1986,7,10,57,198602,142,-1.1,7.3,"O-23",59.66,-171.9,43,"O-23",59.65733,-171.8985,"Race_Groundfish","MiddleNW"
11001896,"BS",43,1986,7,11,57,198602,146,-1.5,6.1,"Q-23",60.34,-172.06,43,"Q-23",60.3375,-172.056,"Race_Groundfish","MiddleNW"
11001898,"BS",41,1986,7,12,57,198602,149,-1.2,7.8,"S-25",61.01,-173.49,41,"S-25",61.0065,-173.48817,"Race_Groundfish","MiddleNW"
11002640,"BS",43,1986,7,13,57,198602,156,-0.9,7.1,"P-25",60.01,-173.31,43,"P-25",60.00917,-173.3105,"Race_Groundfish","MiddleNW"
11001987,"BS",43,1992,7,25,87,199201,145,-1.3,,"Q-26",60.32,-174.07,43,"Q-26",60.32067,-174.06517,"Race_Groundfish","MiddleNW"
11001991,"BS",41,1992,7,26,87,199201,150,-1.5,8.4,"S-26",60.99,-174.18,41,"S-26",60.9885,-174.18417,"Race_Groundfish","MiddleNW"
11003925,"BS",82,1993,7,20,88,199301,176,-1.4,9.5,"V-26",62.01,-174.44,82,"V-26",62.00567,-174.4385,"Race_Groundfish","NA"
11015152,"BS",61,1992,8,2,87,199201,170,2.1,,"O-31",59.66,-177.15,61,"O-31",59.65717,-177.14983,"Race_Groundfish","OuterNW"
11002275,"BS",10,1993,6,4,88,199301,2,4.9,7.3,"I-16",57.67,-158.35,10,"I-16",57.66817,-158.34833,"Race_Groundfish","InnerSE"
11002276,"BS",10,1993,6,4,88,199301,3,5.4,7.4,"J-16",58,-158.32,10,"J-16",57.99733,-158.3215,"Race_Groundfish","InnerSE"
11002761,"BS",31,1993,6,13,89,199301,36,3,6.7,"C-08",55.68,-163.4,31,"C-08",55.68067,-163.40217,"Race_Groundfish","MiddleSE"
11002764,"BS",31,1993,6,15,89,199301,43,1.5,5.6,"F-06",56.65,-164.6,31,"F-06",56.648,-164.59733,"Race_Groundfish","MiddleSE"
11002895,"BS",31,1993,6,15,89,199301,45,,5.6,"H-06",57.31,-164.62,31,"H-06",57.31067,-164.62083,"Race_Groundfish","MiddleSE"
11002767,"BS",10,1993,6,16,89,199301,51,7.2,7.2,"N-06",59.31,-164.65,10,"N-06",59.30967,-164.65017,"Race_Groundfish","InnerSE"
11002898,"BS",20,1993,6,17,89,199301,54,5.9,5,"M-04",59.01,-165.94,20,"M-04",59.01133,-165.94417,"Race_Groundfish","InnerNW"
11003958,"BS",10,1993,6,18,89,199301,57,2.9,3.3,"J-04",58.01,-165.91,10,"J-04",58.014,-165.90933,"Race_Groundfish","InnerSE"
11001520,"BS",31,1993,6,6,88,199301,8,4,5.2,"F-13",56.66,-160.37,31,"F-13",56.6595,-160.365,"Race_Groundfish","MiddleSE"
11003929,"BS",62,1993,7,22,88,199301,183,2.8,9.7,"N-27",59.34,-174.45,62,"N-27",59.34083,-174.44917,"Race_Groundfish","OuterNW"
11003346,"BS",61,1993,7,22,88,199301,187,3,10.1,"L-29",58.66,-175.56,61,"L-29",58.6605,-175.55817,"Race_Groundfish","OuterNW"
11003892,"BS",90,1993,7,24,88,199301,193,1.9,10.1,"S-29",60.99,-176.29,90,"S-29",60.99133,-176.28967,"Race_Groundfish","NA"
11003350,"BS",61,1993,7,26,88,199301,203,2.9,10.1,"O-31",59.68,-177.11,61,"O-31",59.675,-177.11417,"Race_Groundfish","OuterNW"
11002284,"BS",10,1993,6,8,88,199301,17,4.1,5.2,"I-11",57.65,-161.46,10,"I-11",57.65217,-161.46117,"Race_Groundfish","InnerSE"
11002285,"BS",31,1993,6,8,88,199301,19,3.2,7.8,"G-11",57,-161.56,31,"G-11",57.00417,-161.56433,"Race_Groundfish","MiddleSE"
11002747,"BS",31,1993,6,9,89,199301,14,3.2,7.2,"D-10",56,-162.24,31,"D-10",55.99583,-162.2385,"Race_Groundfish","MiddleSE"
11002752,"BS",10,1993,6,10,89,199301,21,,6.1,"K-10",58.31,-162.06,10,"K-10",58.30667,-162.05617,"Race_Groundfish","InnerSE"
11002758,"BS",10,1993,6,12,89,199301,28,3.9,6.1,"H-08",57.35,-163.38,10,"H-08",57.35083,-163.37917,"Race_Groundfish","InnerSE"
11002911,"BS",20,1993,6,28,89,199301,83,5.1,5,"Q-18",60.34,-168.65,20,"Q-18",60.337,-168.64833,"Race_Groundfish","InnerNW"
11002915,"BS",20,1993,6,29,89,199301,87,,5.6,"M-18",59.02,-168.54,20,"M-18",59.0185,-168.54383,"Race_Groundfish","InnerNW"
11001846,"BS",20,1993,6,18,88,199301,62,3.6,4.4,"L-03",58.68,-166.57,20,"L-03",58.6845,-166.56517,"Race_Groundfish","InnerNW"
11002921,"BS",42,1993,7,3,89,199301,103,,5.6,"G-20",56.99,-169.54,42,"G-20",56.99083,-169.54333,"Race_Groundfish","MiddleNW"
11003546,"BS",41,1993,7,6,89,199301,117,2.9,5.9,"P-20",60,-170,41,"P-20",60.0005,-170.0005,"Race_Groundfish","MiddleNW"
11003744,"BS",20,1993,7,6,89,199301,118,2.3,6.1,"Q-20",60.32,-170.03,20,"Q-20",60.316,-170.02617,"Race_Groundfish","InnerNW"
11003496,"BS",31,1992,6,21,87,199201,44,3,8.8,"D-05",55.99,-165.18,31,"D-05",55.993,-165.18433,"Race_Groundfish","MiddleSE"
